true,http://shop.monrovia.com/berry-nicer-winterberry-holly.html,54.95
false,,
true,http://shop.monrovia.com/berry-smoothie-coral-bells.html,24.95
true,http://shop.monrovia.com/berryhill-yew-31114.html,69.0
false,,
false,,
false,,
false,,
false,,
false,,
false,,
false,,
true,http://shop.monrovia.com/big-bangtm-cosmic-eye-tickseed.html,19.95
false,,
true,http://shop.monrovia.com/big-bangtm-mercury-rising-tickseed.html,19.95
false,,
false,,
true,http://shop.monrovia.com/big-blue-lilyturf.html,16.95
false,,
true,http://shop.monrovia.com/big-daddy-plantain-lily.html,19.95
true,http://shop.monrovia.com/big-ears-lamb-s-ear.html,16.95
false,,
false,,
false,,
true,http://shop.monrovia.com/big-tuna-mugo-pine-32568.html,75.0
false,,
false,,
false,,
false,,
true,http://shop.monrovia.com/bing-sweet-cherry.html,124.0
true,http://shop.monrovia.com/biokovo-cranesbill.html,16.95
false,,
true,http://shop.monrovia.com/bird-of-paradise.html,24.95
false,,
false,,
false,,
false,,
false,,
false,,
false,,
true,http://shop.monrovia.com/black-bamboo.html,153.5
true,http://shop.monrovia.com/black-beauty-coral-bells.html,21.95
false,,
false,,
false,,
false,,
false,,
false,,
true,http://shop.monrovia.com/black-dragon-japanese-cedar-33996.html,95.0
true,http://shop.monrovia.com/black-flowering-fountain-grass.html,21.95
false,,
true,http://shop.monrovia.com/black-hens-and-chicks.html,21.95
true,http://shop.monrovia.com/black-hills-spruce-34896.html,55.0
true,http://shop.monrovia.com/black-jack-fig.html,95.0
false,,
true,http://shop.monrovia.com/black-knight-butterfly-bush-33247.html,44.95
false,,
false,,
false,,
true,http://shop.monrovia.com/black-mondo-grass.html,24.95
true,http://shop.monrovia.com/black-negligee-snakeroot.html,55.0
false,,
false,,
true,http://shop.monrovia.com/black-prince-echeveria.html,24.95
false,,
true,http://shop.monrovia.com/black-satin-blackberry.html,29.95
false,,
false,,
true,http://shop.monrovia.com/black-tower-elderberry.html,49.95
true,http://shop.monrovia.com/black-tuliptm-magnolia-34710.html,249.0
false,,
true,http://shop.monrovia.com/black-eyed-magenta-cranesbill.html,16.95
false,,
false,,
false,,
false,,
false,,
false,,
false,,
true,http://shop.monrovia.com/blaze-of-glory-climbing-rose.html,69.0
true,http://shop.monrovia.com/blaze-peony.html,64.0
false,,
true,http://shop.monrovia.com/blonde-ambition-blue-grama-grass.html,29.95
false,,
true,http://shop.monrovia.com/blood-banana.html,29.95
true,http://shop.monrovia.com/bloodgood-japanese-maple-32822.html,129.0
false,,
true,http://shop.monrovia.com/bloodstone-thrift.html,16.95
true,http://shop.monrovia.com/bloody-sorrel-red-dock.html,16.95
false,,
false,,
false,,
false,,
false,,
false,,
false,,
false,,
false,,
false,,
false,,
false,,
false,,
false,,
false,,
false,,
false,,
false,,
false,,
false,,
false,,
false,,
false,,
false,,
false,,
true,http://shop.monrovia.com/bloom-a-thonr-pink-double-reblooming-azalea.html,26.95
true,http://shop.monrovia.com/bloom-a-thonr-red-reblooming-azalea.html,26.95
true,http://shop.monrovia.com/bloom-a-thonr-white-reblooming-azalea.html,32.0
true,http://shop.monrovia.com/bloomerangr-dark-purple-lilac-36642.html,47.95
false,,
false,,
true,http://shop.monrovia.com/blue-gold-spiderwort.html,16.95
true,http://shop.monrovia.com/blue-gold-st-john-s-wort-36636.html,47.95
false,,
true,http://shop.monrovia.com/blue-angel-plantain-lily.html,21.95
true,http://shop.monrovia.com/blue-angel-white-pine.html,129.0
true,http://shop.monrovia.com/blue-arrow-juniper-31810.html,85.0
true,http://shop.monrovia.com/blue-atlas-cedar-31318.html,129.0
true,http://shop.monrovia.com/blue-balloonr-bluebeard.html,24.95
false,,
false,,
false,,
false,,
true,http://shop.monrovia.com/blue-boy-holly-34340.html,69.0
false,,
true,http://shop.monrovia.com/distylium-blue-cascade-r-ppaf.html,
false,,
true,http://shop.monrovia.com/blue-chalksticks.html,24.95
false,,
true,http://shop.monrovia.com/blue-chip-juniper.html,19.95
false,,
false,,
true,http://shop.monrovia.com/blue-danube-aster.html,19.95
true,http://shop.monrovia.com/blue-dawn-morning-glory-36214.html,0.0
false,,
true,http://shop.monrovia.com/blue-dracaena-palm.html,21.95
true,http://shop.monrovia.com/blue-dune-lyme-grass.html,21.95
true,http://shop.monrovia.com/blue-elf-aloe.html,24.95
true,http://shop.monrovia.com/enchantressr-hydrangea.html,55.0
false,,
false,,
true,http://shop.monrovia.com/blue-finger.html,24.95
false,,
false,,
true,http://shop.monrovia.com/blue-fortune-hyssop.html,16.95
false,,
false,,
false,,
false,,
true,http://shop.monrovia.com/blue-girl-holly-34381.html,69.0
false,,
false,,
true,http://shop.monrovia.com/gr-schizach-bl-heavn-tm-p17310.html,
false,,
false,,
false,,
true,http://shop.monrovia.com/blue-ice-bog-rosemary-31182.html,55.0
false,,
true,http://shop.monrovia.com/blue-italian-cypress-32198.html,75.0
false,,
true,http://shop.monrovia.com/blue-leap-lily-of-the-nile.html,24.95
true,http://shop.monrovia.com/blue-lightr-clematis.html,29.95
false,,
true,http://shop.monrovia.com/salvia-nem-blue-marvel-ppaf.html,
true,http://shop.monrovia.com/blue-mirror-delphinium.html,16.95
true,http://shop.monrovia.com/blue-mist-bluebeard-32226.html,59.95
false,,
true,http://shop.monrovia.com/blue-moon-kentucky-wisteria.html,29.95
true,http://shop.monrovia.com/blue-mouse-ears-hosta.html,19.95
false,,
true,http://shop.monrovia.com/blue-notetm-blue-eyed-grass.html,
true,http://shop.monrovia.com/blue-oat-grass.html,21.95
true,http://shop.monrovia.com/blue-pacific-shore-juniper.html,19.95
true,http://shop.monrovia.com/passiflora-caerulea.html,
false,,
true,http://shop.monrovia.com/blue-point-juniper-34509.html,85.0
true,http://shop.monrovia.com/blue-prince-holly.html,46.95
true,http://shop.monrovia.com/blue-princess-holly.html,46.95
false,,
true,http://shop.monrovia.com/blue-pyramid-cypress.html,79.0
false,,
true,http://shop.monrovia.com/blue-ribbons-bush-clematis.html,29.95
false,,
false,,
true,http://shop.monrovia.com/blue-rug-juniper.html,19.95
false,,
false,,
true,http://shop.monrovia.com/blue-sedge.html,21.95
true,http://shop.monrovia.com/blue-shadow-witch-alder.html,49.95
false,,
true,http://shop.monrovia.com/blue-skiesr-lilac-35025.html,75.0
false,,
true,http://shop.monrovia.com/blue-sparkler-larch.html,110.5
true,http://shop.monrovia.com/blue-spires-rosemary.html,21.95
true,http://shop.monrovia.com/blue-spruce-stonecrop.html,16.95
false,,
false,,
false,,
false,,
true,http://shop.monrovia.com/blue-star-juniper-34689.html,42.95
false,,
true,http://shop.monrovia.com/blue-stormtm-lily-of-the-nile.html,44.95
false,,
false,,
true,http://shop.monrovia.com/blue-violet-chinese-hibiscus.html,75.0
false,,
false,,
false,,
false,,
false,,
false,,
false,,
false,,
true,http://shop.monrovia.com/brazelberriesr-blueberry-glazetm-blueberry.html,49.95
true,http://shop.monrovia.com/blueberry-ice-bougainvillea.html,24.95
false,,
false,,
true,http://shop.monrovia.com/bluecrop-blueberry.html,55.0
true,http://shop.monrovia.com/blueray-blueberry.html,55.0
false,,
false,,
false,,
true,http://shop.monrovia.com/blushing-bride-rose-of-sharon.html,19.95
false,,
false,,
false,,
false,,
false,,
false,,
false,,
false,,
false,,
false,,
false,,
false,,
false,,
false,,
true,http://shop.monrovia.com/bonsai-blue-jacaranda.html,139.0
true,http://shop.monrovia.com/bordeauxr-dwarf-yaupon-holly.html,55.0
false,,
false,,
false,,
false,,
true,http://shop.monrovia.com/boston-ivy.html,29.95
false,,
false,,
false,,
true,http://shop.monrovia.com/clem-blvrd-r-chrokee-tm-p24171.html,
false,,
true,http://shop.monrovia.com/clem-blvrd-r-fleuri-tm-pp24172.html,79.0
true,http://shop.monrovia.com/clem-blvrd-r-ninon-tm-ppaf.html,
false,,
true,http://shop.monrovia.com/clem-blvrd-r-prsnne-tm-pp16069.html,
false,,
true,http://shop.monrovia.com/clem-blvrd-r-zara-tm-ppaf.html,
false,,
true,http://shop.monrovia.com/bountiful-bluer-blueberry-32345.html,49.95
true,http://shop.monrovia.com/boursault-rhododendron.html,49.95
true,http://shop.monrovia.com/bowl-of-beauty-herbaceous-peony.html,64.0
false,,
false,,
false,,
true,http://shop.monrovia.com/bowles-common-periwinkle.html,16.95
false,,
true,http://shop.monrovia.com/box-leaf-azara.html,49.95
true,http://shop.monrovia.com/boxleaf-euonymus.html,21.95
false,,
false,,
true,http://shop.monrovia.com/bracken-s-brown-beauty-magnolia.html,109.0
true,http://shop.monrovia.com/bradford-flowering-pear.html,109.0
true,http://shop.monrovia.com/brakelightsr-red-yucca.html,29.95
false,,
false,,
false,,
true,http://shop.monrovia.com/fern-athyrium-branford-beauty.html,
false,,
false,,
true,http://shop.monrovia.com/breezetm-dwarf-mat-rush-35517.html,29.95
false,,
false,,
false,,
false,,
true,http://shop.monrovia.com/bridal-veilr-hibiscus.html,24.95
false,,
false,,
true,http://shop.monrovia.com/bright-n-tighttm-carolina-laurel-35032.html,199.0
false,,
false,,
true,http://shop.monrovia.com/bright-fantasytm-snowberry-31165.html,64.0
false,,
false,,
false,,
true,http://shop.monrovia.com/brilliance-autumn-fern.html,21.95
true,http://shop.monrovia.com/brilliant-azalea.html,19.95
true,http://shop.monrovia.com/brilliant-hibiscus.html,24.95
false,,
true,http://shop.monrovia.com/brilliant-pink-icebergtm-shrub-rose-37699.html,59.0
true,http://shop.monrovia.com/brilliant-red-chokeberry-30984.html,69.0
false,,
false,,
false,,
false,,
true,http://shop.monrovia.com/brit-marie-crawford-ligularia-31464.html,42.95
true,http://shop.monrovia.com/brite-eyestm-climbing-rose.html,49.95
true,http://shop.monrovia.com/broadmoor-juniper.html,19.95
false,,
false,,
false,,
true,http://shop.monrovia.com/bronze-carpet-stonecrop.html,16.95
false,,
false,,
false,,
true,http://shop.monrovia.com/brookside-miniature-lily-of-the-valley.html,24.95
false,,
true,http://shop.monrovia.com/brouwer-s-beauty-lily-of-the-valley-34874.html,109.0
true,http://shop.monrovia.com/brown-turkey-fig.html,95.0
false,,
true,http://shop.monrovia.com/bruns-serbian-spruce-31955.html,119.0
false,,
false,,
true,http://shop.monrovia.com/bubblegum-rhododendron-38235.html,0.0
true,http://shop.monrovia.com/buckeye-belle-herbaceous-peony.html,64.0
false,,
true,http://shop.monrovia.com/buddha-s-belly-bamboo.html,149.0
true,http://shop.monrovia.com/buffalo-juniper.html,19.95
false,,
false,,
true,http://shop.monrovia.com/bunchberry.html,24.95
false,,
false,,
false,,
false,,
true,http://shop.monrovia.com/burgundy-bunny-miniature-fountain-grass.html,42.95
false,,
true,http://shop.monrovia.com/burgundy-desert-willow-31297.html,85.0
false,,
true,http://shop.monrovia.com/burgundy-glow-carpet-bugle.html,16.95
false,,
true,http://shop.monrovia.com/burgundy-japanese-plum.html,124.0
true,http://shop.monrovia.com/burgundy-lace-japanese-maple-30973.html,129.0
true,http://shop.monrovia.com/burgundy-lace-painted-fern.html,19.95
true,http://shop.monrovia.com/burgundy-spiretm-dracaena-palm.html,29.95
false,,
false,,
false,,
false,,
true,http://shop.monrovia.com/burkwood-viburnum-32111.html,49.95
true,http://shop.monrovia.com/burkwood-s-broom.html,42.95
false,,
false,,
false,,
false,,
false,,
false,,
false,,
false,,
true,http://shop.monrovia.com/bush-s-lace-engleman-spruce.html,129.0
true,http://shop.monrovia.com/bushy-blue-bell-clematis.html,29.95
true,http://shop.monrovia.com/butter-sugar-siberian-iris.html,19.95
false,,
true,http://shop.monrovia.com/butterflies-in-flight-japanese-iris.html,19.95
false,,
false,,
false,,
false,,
false,,
false,,
false,,
false,,
false,,
false,,
true,http://shop.monrovia.com/buttons-n-bowsr-hydrangea.html,24.95
false,,
true,http://shop.monrovia.com/c-est-bon-cajun-hibiscus.html,24.95
false,,
false,,
true,http://shop.monrovia.com/cabaret-japanese-silver-grass.html,21.95
false,,
true,http://shop.monrovia.com/cabernet-sauvignon-grape-32314.html,49.95
false,,
false,,
true,http://shop.monrovia.com/caesar-s-brother-siberian-iris.html,19.95
false,,
false,,
false,,
false,,
false,,
true,http://shop.monrovia.com/calgary-carpetr-juniper.html,19.95
false,,
false,,
false,,
false,,
false,,
false,,
false,,
false,,
false,,
false,,
false,,
false,,
true,http://shop.monrovia.com/camarillo-fiestatm-bougainvillea.html,24.95
false,,
false,,
false,,
false,,
false,,
false,,
true,http://shop.monrovia.com/camouflagetm-variegated-japanese-aralia-33897.html,55.0
false,,
false,,
true,http://shop.monrovia.com/campfire-crassula.html,24.95
true,http://shop.monrovia.com/helenium-aut-can-can.html,
false,,
false,,
true,http://shop.monrovia.com/canadale-gold-wintercreeper-32228.html,69.0
false,,
false,,
false,,
true,http://shop.monrovia.com/canary-island-date-palm.html,69.0
false,,
true,http://shop.monrovia.com/canby-red-raspberry.html,29.95
true,http://shop.monrovia.com/cancantm-climbing-rose.html,49.95
false,,
false,,
false,,
true,http://shop.monrovia.com/cuphea-micropetala.html,
false,,
false,,
false,,
false,,
true,http://shop.monrovia.com/candy-storer-coral-cr-232-me-drop-garden-phlox.html,16.95
true,http://shop.monrovia.com/phlox-pan-grape-lollipop.html,
true,http://shop.monrovia.com/candy-stripe-creeping-phlox.html,16.95
false,,
true,http://shop.monrovia.com/cannon-s-double-azalea.html,49.95
false,,
false,,
false,,
true,http://shop.monrovia.com/canyon-blue-arctic-blue-leaf-willow.html,19.95
true,http://shop.monrovia.com/canyon-prince-giant-rye-grass.html,24.95
false,,
true,http://shop.monrovia.com/cape-blanco-stonecrop.html,16.95
false,,
false,,
false,,
false,,
true,http://shop.monrovia.com/capitata-yew-35132.html,159.0
false,,
true,http://shop.monrovia.com/caradonna-meadow-sage.html,19.95
true,http://shop.monrovia.com/carambar-shrub-rose.html,49.95
true,http://shop.monrovia.com/caramel-coral-bells.html,24.95
false,,
true,http://shop.monrovia.com/malus-x-cardinal.html,
false,,
false,,
false,,
false,,
false,,
false,,
false,,
true,http://shop.monrovia.com/carmine-jeweltm-dwarf-cherry.html,44.95
true,http://shop.monrovia.com/carnival-cocomint-coral-bells.html,19.95
false,,
true,http://shop.monrovia.com/heuchera-carnival-limeade-ppaf.html,
true,http://shop.monrovia.com/heuchera-carnival-pch-prft-paf.html,
false,,
true,http://shop.monrovia.com/heuchera-carnival-rse-grnt-paf.html,
true,http://shop.monrovia.com/carnival-watermelon-coral-bells.html,24.95
false,,
false,,
false,,
true,http://shop.monrovia.com/carolina-jessamine.html,24.95
false,,
false,,
false,,
false,,
false,,
false,,
false,,
false,,
false,,
false,,
false,,
false,,
true,http://shop.monrovia.com/cascade-spice-japanese-iris.html,19.95
false,,
false,,
false,,
false,,
true,http://shop.monrovia.com/cast-iron-plant.html,19.95
true,http://shop.monrovia.com/castle-spirer-blue-holly.html,48.0
true,http://shop.monrovia.com/castle-walltm-blue-holly.html,46.0
false,,
true,http://shop.monrovia.com/catawba-crape-myrtle.html,20.0
true,http://shop.monrovia.com/catawba-grape.html,29.95
true,http://shop.monrovia.com/cathedral-gem-sausage-vine.html,29.95
false,,
true,http://shop.monrovia.com/catlin-s-giant-carpet-bugle.html,16.95
true,http://shop.monrovia.com/cavatine-pieris.html,55.0
false,,
false,,
true,http://shop.monrovia.com/cecile-brunner-climbing-rose-35424.html,24.95
true,http://shop.monrovia.com/celebration-blanket-flower.html,19.95
false,,
false,,
false,,
true,http://shop.monrovia.com/celestial-fig-tree.html,79.0
false,,
true,http://shop.monrovia.com/centennial-spirit-crape-myrtle-31857.html,64.0
true,http://shop.monrovia.com/center-glow-ninebark.html,24.95
false,,
true,http://shop.monrovia.com/centurionr-crabapple.html,95.0
false,,
false,,
false,,
true,http://shop.monrovia.com/chambourcin-blue-purple-wine-grape.html,49.95
false,,
false,,
false,,
true,http://shop.monrovia.com/chandler-midseason-blueberry.html,30.5
false,,
false,,
true,http://shop.monrovia.com/pyrus-call-chanticleer-tm.html,
false,,
true,http://shop.monrovia.com/chapel-hill-yellow-lantana.html,19.95
false,,
true,http://shop.monrovia.com/chardonnay-grape-32315.html,49.95
true,http://shop.monrovia.com/chardonnay-pearlsr-deutzia.html,27.0
true,http://shop.monrovia.com/charisma-bower-vine.html,29.95
false,,
true,http://shop.monrovia.com/charity-mahonia.html,85.0
true,http://shop.monrovia.com/charles-joly-lilac-35076.html,75.0
true,http://shop.monrovia.com/charming-fantasytm-snowberry-31166.html,64.0
true,http://shop.monrovia.com/chaste-tree.html,21.95
true,http://shop.monrovia.com/chateau-merlotr-shrub-rose.html,49.95
false,,
false,,
true,http://shop.monrovia.com/cheal-s-weeping-cherry.html,259.0
true,http://shop.monrovia.com/checkmate-rhododendron.html,
false,,
false,,
false,,
true,http://shop.monrovia.com/cherie-hibiscus.html,24.95
false,,
false,,
false,,
true,http://shop.monrovia.com/cherry-berry-plantain-lily.html,21.95
false,,
true,http://shop.monrovia.com/cherry-bombr-japanese-barberry.html,21.95
false,,
true,http://shop.monrovia.com/cherry-cheesecake-rhododendron-36586.html,49.95
true,http://shop.monrovia.com/cherry-cola-heuchera.html,24.95
true,http://shop.monrovia.com/cherry-dazzler-crape-myrtle-31646.html,59.0
false,,
false,,
false,,
false,,
false,,
false,,
false,,
false,,
false,,
true,http://shop.monrovia.com/cheyenne-spirit-echinacea.html,19.95
false,,
false,,
true,http://shop.monrovia.com/chicago-apache-daylily.html,16.95
false,,
true,http://shop.monrovia.com/chicagoland-greentm-boxwood.html,24.95
false,,
false,,
false,,
false,,
false,,
false,,
true,http://shop.monrovia.com/chilean-prickly-rhubarb-31506.html,44.95
false,,
false,,
false,,
true,http://shop.monrovia.com/chime-heavenly-bamboo-36595.html,49.95
false,,
true,http://shop.monrovia.com/china-boyr-holly.html,55.0
false,,
true,http://shop.monrovia.com/china-girlr-holly.html,55.0
true,http://shop.monrovia.com/chindo-sweet-viburnum.html,64.0
true,http://shop.monrovia.com/chinese-apricot.html,124.0
false,,
false,,
false,,
false,,
false,,
false,,
false,,
false,,
true,http://shop.monrovia.com/chinese-lilac.html,29.95
true,http://shop.monrovia.com/chinese-mahonia-31843.html,69.0
false,,
false,,
true,http://shop.monrovia.com/chinese-sedum.html,16.95
false,,
false,,
false,,
false,,
true,http://shop.monrovia.com/chionoides-rhododendron-38232.html,0.0
true,http://shop.monrovia.com/vaccinium-x-chippewa.html,
true,http://shop.monrovia.com/chiri-san-sue-mountain-hydrangea.html,55.0
false,,
false,,
true,http://shop.monrovia.com/chocolate-chip-carpet-bugle.html,16.95
false,,
false,,
false,,
false,,
true,http://shop.monrovia.com/chollipo-euonymus.html,24.95
false,,
true,http://shop.monrovia.com/christmas-carol-aloe.html,29.95
true,http://shop.monrovia.com/christmas-fern.html,19.95
true,http://shop.monrovia.com/christmas-tree-plantain-lily.html,21.95
true,http://shop.monrovia.com/chuck-hayes-gardenia-36155.html,24.95
false,,
false,,
false,,
false,,
false,,
true,http://shop.monrovia.com/malus-x-cinderella-r.html,
true,http://shop.monrovia.com/cinnamon-fern.html,19.95
false,,
false,,
false,,
false,,
true,http://shop.monrovia.com/cityliner-paris-bigleaf-hydrangea.html,26.95
true,http://shop.monrovia.com/cityliner-rio-bigleaf-hydrangea-35124.html,47.95
false,,
true,http://shop.monrovia.com/citylinetm-vienna-bigleaf-hydrangea.html,0.0
true,http://shop.monrovia.com/cercis-occidentalis-claremont.html,94.0
